filename,x,y,z
Synthetic\s_EM_t_SW\SW_12036_m48.jpg,0.3852316,7.1768284,1.0677571
Synthetic\s_EM_t_SW\SW_12044_m86.jpg,-0.5785832,6.02779,2.080227
Synthetic\s_EM_t_SW\SW_12055_m41.jpg,-1.221956,6.1236835,2.182308
Synthetic\s_EM_t_SW\SW_1346_m89.jpg,2.143616,5.9966207,1.5682973
Synthetic\s_EM_t_SW\SW_13535_m68.jpg,2.1549008,6.020177,1.5644072
Synthetic\s_EM_t_SW\SW_13599_m29.jpg,1.9925375,6.2130256,1.5436219
Synthetic\s_EM_t_SW\SW_16198_m72.jpg,-0.74027747,5.753692,1.9026206
Synthetic\s_EM_t_SW\SW_16249_m142.jpg,-0.09345357,5.6138616,1.2738903
Synthetic\s_EM_t_SW\SW_16303_m151.jpg,-1.543329,6.7371335,2.151297
Synthetic\s_EM_t_SW\SW_18041_m25.jpg,1.9454879,5.789848,1.250221
Synthetic\s_EM_t_SW\SW_18048_m108.jpg,2.3178601,6.035742,1.6939349
Synthetic\s_EM_t_SW\SW_18057_m70.jpg,0.99080104,5.2116556,1.5190065
Synthetic\s_EM_t_SW\SW_18107_m10.jpg,2.2890544,6.1171837,1.7014102
Synthetic\s_EM_t_SW\SW_18216_m158.jpg,0.000790531,6.8887258,1.5228112
Synthetic\s_EM_t_SW\SW_18244_m73.jpg,0.47846255,6.920082,0.9298493
Synthetic\s_EM_t_SW\SW_18303_m4.jpg,-1.5687028,6.5029287,2.3436582
Synthetic\s_EM_t_SW\SW_18359_m16.jpg,0.23663338,6.1483736,0.9721162
Synthetic\s_EM_t_SW\SW_18396_m112.jpg,-0.63232815,5.5548544,2.0368896
Synthetic\s_EM_t_SW\SW_20553_m162.jpg,-1.3704087,6.0810094,1.9657243
Synthetic\s_EM_t_SW\SW_20586_m55.jpg,-0.6243469,5.77809,1.8443918
Synthetic\s_EM_t_SW\SW_21203_m11.jpg,-1.6703495,6.7508564,2.3391912
Synthetic\s_EM_t_SW\SW_21258_m106.jpg,-0.8743493,5.962279,2.0358143
Synthetic\s_EM_t_SW\SW_21363_m50.jpg,-0.18990743,7.1036425,1.5452445
Synthetic\s_EM_t_SW\SW_22017_m129.jpg,1.5429167,7.405895,0.99660194
Synthetic\s_EM_t_SW\SW_2246_m15.jpg,-0.967718,5.107706,1.5126662
Synthetic\s_EM_t_SW\SW_22504_m62.jpg,-0.8845388,6.060348,1.8125919
Synthetic\s_EM_t_SW\SW_22564_m42.jpg,-1.3711603,6.3742566,2.6562002
Synthetic\s_EM_t_SW\SW_22593_m117.jpg,-0.95277977,6.240791,2.0024407
Synthetic\s_EM_t_SW\SW_22669_m168.jpg,-1.6326262,6.484973,2.5459502
Synthetic\s_EM_t_SW\SW_2324_m60.jpg,-0.5297681,5.2353745,1.8363322
Synthetic\s_EM_t_SW\SW_23294_m170.jpg,1.8896024,5.3380084,1.8807579
Synthetic\s_EM_t_SW\SW_23392_m155.jpg,-0.8585629,5.557757,1.7796
Synthetic\s_EM_t_SW\SW_23410_m43.jpg,-0.74807745,5.627497,1.8813367
Synthetic\s_EM_t_SW\SW_23488_m159.jpg,0.81154287,7.76928,0.88426834
Synthetic\s_EM_t_SW\SW_23510_m38.jpg,0.8743884,8.049327,1.091905
Synthetic\s_EM_t_SW\SW_23526_m5.jpg,0.18391185,7.972566,1.9550868
Synthetic\s_EM_t_SW\SW_23580_m130.jpg,-1.944201,6.5606327,2.3322167
Synthetic\s_EM_t_SW\SW_23604_m76.jpg,-0.109145544,5.835949,2.089387
Synthetic\s_EM_t_SW\SW_2369_m153.jpg,1.8866065,6.138635,1.6266456
Synthetic\s_EM_t_SW\SW_23737_m3.jpg,1.7374597,5.121416,1.8198149
Synthetic\s_EM_t_SW\SW_23764_m114.jpg,0.78437287,5.061657,1.5466101
Synthetic\s_EM_t_SW\SW_2455_m90.jpg,2.0947137,5.964102,1.7832794
Synthetic\s_EM_t_SW\SW_24997_m91.jpg,-1.547622,6.464176,2.5590754
Synthetic\s_EM_t_SW\SW_25004_m124.jpg,-1.8504652,6.7629128,2.265036
Synthetic\s_EM_t_SW\SW_25123_m24.jpg,2.2409256,5.8873863,1.3350933
Synthetic\s_EM_t_SW\SW_26575_m101.jpg,0.6642099,5.539781,2.5716515
Synthetic\s_EM_t_SW\SW_26678_m81.jpg,0.34621152,5.4433274,2.6102207
Synthetic\s_EM_t_SW\SW_26877_m39.jpg,-1.4325364,5.754907,1.7441599
Synthetic\s_EM_t_SW\SW_26974_m79.jpg,-0.090809226,6.253265,1.938031
Synthetic\s_EM_t_SW\SW_27291_m171.jpg,0.10247646,7.42902,1.4766129
Synthetic\s_EM_t_SW\SW_27570_m161.jpg,1.0366244,5.2930946,1.521214
Synthetic\s_EM_t_SW\SW_2949_m6.jpg,0.80971116,6.748768,0.90933716
Synthetic\s_EM_t_SW\SW_30621_m135.jpg,2.2496862,6.4586644,1.239939
Synthetic\s_EM_t_SW\SW_30634_m1.jpg,2.1876342,5.3066316,1.7919968
Synthetic\s_EM_t_SW\SW_30980_m87.jpg,2.3255823,6.0845966,1.6640029
Synthetic\s_EM_t_SW\SW_30981_m18.jpg,2.0969565,5.821814,1.8183469
Synthetic\s_EM_t_SW\SW_31523_m98.jpg,0.6898638,7.17734,1.3036952
Synthetic\s_EM_t_SW\SW_31569_m27.jpg,-1.9765673,6.8878856,2.2944262
Synthetic\s_EM_t_SW\SW_31610_m128.jpg,-1.0625552,6.425944,2.4457514
Synthetic\s_EM_t_SW\SW_31644_m103.jpg,1.655086,6.2493515,1.3754594
Synthetic\s_EM_t_SW\SW_31658_m166.jpg,-0.1296022,4.651342,1.8662131
Synthetic\s_EM_t_SW\SW_31661_m32.jpg,1.2810446,6.0452714,1.5030993
Synthetic\s_EM_t_SW\SW_31734_m107.jpg,2.7747736,6.1060934,1.5307012
Synthetic\s_EM_t_SW\SW_31776_m102.jpg,-1.8734742,6.3992686,2.2077541
Synthetic\s_EM_t_SW\SW_31777_m94.jpg,-0.14891542,4.673418,1.9484926
Synthetic\s_EM_t_SW\SW_31831_m120.jpg,2.1189766,6.329241,1.1608224
Synthetic\s_EM_t_SW\SW_31867_m7.jpg,0.101518296,7.2915325,1.409994
Synthetic\s_EM_t_SW\SW_32438_m66.jpg,-0.29723918,6.2177725,1.9856166
Synthetic\s_EM_t_SW\SW_32502_m82.jpg,-1.4461664,6.269868,2.4187548
Synthetic\s_EM_t_SW\SW_33350_m35.jpg,-0.69044733,6.4224925,1.6423182
Synthetic\s_EM_t_SW\SW_33357_m37.jpg,-1.5818857,6.6921744,2.364295
Synthetic\s_EM_t_SW\SW_34794_m63.jpg,0.6496041,6.690381,0.9540163
Synthetic\s_EM_t_SW\SW_34909_m133.jpg,2.1720986,5.7953577,1.7152767
Synthetic\s_EM_t_SW\SW_3493_m58.jpg,0.72434443,7.394088,0.9505763
Synthetic\s_EM_t_SW\SW_35093_m113.jpg,-1.1694325,6.2222514,2.7217407
Synthetic\s_EM_t_SW\SW_3557_m22.jpg,-1.0252789,6.179081,1.7714814
Synthetic\s_EM_t_SW\SW_39493_m56.jpg,-1.8222952,6.3794966,2.3631148
Synthetic\s_EM_t_SW\SW_39500_m150.jpg,-1.4990433,6.4784784,2.5972354
Synthetic\s_EM_t_SW\SW_40235_m78.jpg,-1.6687002,6.632029,2.174224
Synthetic\s_EM_t_SW\SW_40381_m12.jpg,-1.3519437,6.8278666,2.589213
Synthetic\s_EM_t_SW\SW_40405_m132.jpg,1.154646,7.4581404,1.251858
Synthetic\s_EM_t_SW\SW_40579_m77.jpg,-1.5065947,6.8868976,2.6283956
Synthetic\s_EM_t_SW\SW_40768_m2.jpg,0.23273002,6.822336,1.2198373
Synthetic\s_EM_t_SW\SW_40806_m67.jpg,-0.7684259,6.4356427,2.1970136
Synthetic\s_EM_t_SW\SW_40887_m65.jpg,-1.6178181,6.6823635,2.6846561
Synthetic\s_EM_t_SW\SW_42580_m23.jpg,1.820858,8.40556,1.1220174
Synthetic\s_EM_t_SW\SW_42586_m100.jpg,1.6431589,8.261898,0.92279047
Synthetic\s_EM_t_SW\SW_45416_m125.jpg,2.3001728,5.418176,1.6937462
Synthetic\s_EM_t_SW\SW_45481_m88.jpg,1.8795114,6.5193024,1.018338
Synthetic\s_EM_t_SW\SW_45484_m152.jpg,-0.39423278,6.28271,1.696064
Synthetic\s_EM_t_SW\SW_45506_m8.jpg,1.0359573,5.271875,1.3560019
Synthetic\s_EM_t_SW\SW_47214_m14.jpg,2.223706,5.3194275,1.7469333
Synthetic\s_EM_t_SW\SW_48163_m83.jpg,-0.33892727,6.3421917,1.8413948
Synthetic\s_EM_t_SW\SW_48181_m139.jpg,1.3557427,6.1633143,1.0166048
Synthetic\s_EM_t_SW\SW_48268_m31.jpg,0.50324607,6.5303135,1.0925788
Synthetic\s_EM_t_SW\SW_48283_m164.jpg,-1.626779,6.776647,2.744334
Synthetic\s_EM_t_SW\SW_48340_m148.jpg,-1.2196549,6.209219,2.570023
Synthetic\s_EM_t_SW\SW_48412_m149.jpg,-0.37063083,7.0540724,2.1828644
Synthetic\s_EM_t_SW\SW_48469_m144.jpg,-0.7482522,6.0942245,2.4445329
Synthetic\s_EM_t_SW\SW_48763_m9.jpg,2.2607923,5.9624243,1.3625345
Synthetic\s_EM_t_SW\SW_49476_m137.jpg,0.4543785,6.3384824,1.8251274
Synthetic\s_EM_t_SW\SW_49645_m147.jpg,10.049475,5.400495,2.3593209
Synthetic\s_EM_t_SW\SW_49707_m136.jpg,-1.027217,5.6169267,2.5184019
Synthetic\s_EM_t_SW\SW_50043_m97.jpg,2.0987227,7.431901,1.9803538
Synthetic\s_EM_t_SW\SW_50113_m20.jpg,1.9069815,6.4341345,1.8795387
Synthetic\s_EM_t_SW\SW_50424_m127.jpg,0.78748345,5.742152,1.713328
Synthetic\s_EM_t_SW\SW_52351_m71.jpg,-1.4470326,6.1940837,1.8281716
Synthetic\s_EM_t_SW\SW_52446_m13.jpg,1.6146259,7.977597,0.7739367
Synthetic\s_EM_t_SW\SW_52498_m53.jpg,-1.1342266,5.909736,2.3431294
Synthetic\s_EM_t_SW\SW_52854_m74.jpg,0.23456246,6.7083197,1.7739438
Synthetic\s_EM_t_SW\SW_52899_m75.jpg,-1.1049318,5.791644,2.0817358
Synthetic\s_EM_t_SW\SW_53054_m146.jpg,0.45813262,6.934126,1.1278195
Synthetic\s_EM_t_SW\SW_53069_m105.jpg,-1.8515171,6.3239937,2.2272267
Synthetic\s_EM_t_SW\SW_53072_m123.jpg,-1.6108761,6.416161,2.5625606
Synthetic\s_EM_t_SW\SW_53916_m51.jpg,2.222029,5.9440527,1.5069938
Synthetic\s_EM_t_SW\SW_53927_m131.jpg,1.9740965,6.011404,1.9056209
Synthetic\s_EM_t_SW\SW_53941_m92.jpg,0.9596792,6.168023,1.3056048
Synthetic\s_EM_t_SW\SW_53977_m119.jpg,-0.6378043,7.490308,2.2821271
Synthetic\s_EM_t_SW\SW_53988_m46.jpg,0.5274266,7.678731,1.0230154
Synthetic\s_EM_t_SW\SW_54159_m134.jpg,-1.8439465,6.5184073,2.2356288
Synthetic\s_EM_t_SW\SW_55348_m156.jpg,-1.8245579,6.388623,2.1826098
Synthetic\s_EM_t_SW\SW_55359_m99.jpg,-0.44604236,6.269238,1.9886297
Synthetic\s_EM_t_SW\SW_55364_m95.jpg,2.1921208,6.0918183,1.3968959
Synthetic\s_EM_t_SW\SW_56719_m40.jpg,1.0417445,5.8732123,1.8984972
Synthetic\s_EM_t_SW\SW_56768_m115.jpg,0.18378901,5.467735,2.586298
Synthetic\s_EM_t_SW\SW_57259_m36.jpg,1.8533506,5.2709894,1.7811214
Synthetic\s_EM_t_SW\SW_58770_m28.jpg,-1.0914197,6.3752847,2.4157302
Synthetic\s_EM_t_SW\SW_58779_m157.jpg,-1.5396304,6.667719,2.714481
Synthetic\s_EM_t_SW\SW_5889_m57.jpg,-0.016178261,6.683235,1.5751325
Synthetic\s_EM_t_SW\SW_5944_m80.jpg,-0.73177207,7.2066097,2.2019587
Synthetic\s_EM_t_SW\SW_60141_m59.jpg,1.667263,5.721881,2.189046
Synthetic\s_EM_t_SW\SW_60522_m121.jpg,-0.8094453,5.636924,1.9201077
Synthetic\s_EM_t_SW\SW_60527_m85.jpg,-1.3011363,6.2738447,2.7691894
Synthetic\s_EM_t_SW\SW_60535_m93.jpg,0.91843426,5.331163,1.4258654
Synthetic\s_EM_t_SW\SW_60792_m154.jpg,-0.6042252,6.9147434,1.6365607
Synthetic\s_EM_t_SW\SW_60798_m45.jpg,-1.4242887,6.6093335,2.5743797
Synthetic\s_EM_t_SW\SW_60841_m109.jpg,-0.6439703,7.1605277,1.8832833
Synthetic\s_EM_t_SW\SW_60858_m118.jpg,1.5482767,8.020191,0.779493
Synthetic\s_EM_t_SW\SW_61002_m26.jpg,1.8281747,6.354583,1.1917574
Synthetic\s_EM_t_SW\SW_61008_m84.jpg,1.4567925,6.0507646,1.3571335
Synthetic\s_EM_t_SW\SW_61024_m169.jpg,-0.98635775,6.05959,1.7446496
Synthetic\s_EM_t_SW\SW_62297_m145.jpg,0.98125196,7.807019,0.9589616
Synthetic\s_EM_t_SW\SW_62327_m140.jpg,1.3051885,8.104166,0.77263665
Synthetic\s_EM_t_SW\SW_62333_m104.jpg,0.7207963,7.670578,1.1585343
Synthetic\s_EM_t_SW\SW_62847_m54.jpg,-0.6861944,6.156389,2.0068781
Synthetic\s_EM_t_SW\SW_62913_m163.jpg,-0.26272887,5.438247,1.6833322
Synthetic\s_EM_t_SW\SW_63423_m44.jpg,0.67190784,5.4683647,2.6056528
Synthetic\s_EM_t_SW\SW_63544_m61.jpg,0.9605358,7.5551825,1.1600394
Synthetic\s_EM_t_SW\SW_64302_m143.jpg,-0.36032113,5.6167912,1.8952819
Synthetic\s_EM_t_SW\SW_64338_m172.jpg,0.8044786,7.6058545,1.558982
Synthetic\s_EM_t_SW\SW_64391_m33.jpg,0.58533907,7.192429,1.241208
Synthetic\s_EM_t_SW\SW_64743_m96.jpg,-0.4478069,5.207205,1.6087298
Synthetic\s_EM_t_SW\SW_64745_m167.jpg,-0.39934537,5.1861587,1.5724462
Synthetic\s_EM_t_SW\SW_64759_m160.jpg,0.4508542,5.501465,1.4225459
Synthetic\s_EM_t_SW\SW_65890_m64.jpg,-1.8970873,6.870525,2.9752412
Synthetic\s_EM_t_SW\SW_66145_m110.jpg,0.66027033,5.010463,1.5795429
Synthetic\s_EM_t_SW\SW_66169_m19.jpg,-0.18536118,5.606476,2.0610662
Synthetic\s_EM_t_SW\SW_66173_m52.jpg,1.3630688,5.4519215,1.749669
Synthetic\s_EM_t_SW\SW_67041_m122.jpg,-0.9917398,5.1181226,1.4844546
Synthetic\s_EM_t_SW\SW_67072_m165.jpg,-1.8625401,6.803167,2.668173
Synthetic\s_EM_t_SW\SW_67078_m141.jpg,-1.3696356,6.222326,2.5369375
Synthetic\s_EM_t_SW\SW_67086_m34.jpg,-1.2915808,5.640207,2.1446354
Synthetic\s_EM_t_SW\SW_67545_m116.jpg,1.3461814,6.3078284,1.0703542
Synthetic\s_EM_t_SW\SW_6880_m21.jpg,-1.7467272,6.636095,2.2204738
Synthetic\s_EM_t_SW\SW_6892_m126.jpg,-0.64843154,5.7543607,1.9516917
Synthetic\s_EM_t_SW\SW_7100_m138.jpg,0.5309501,5.938105,2.0398583
Synthetic\s_EM_t_SW\SW_7106_m0.jpg,-1.3639057,6.7075124,2.6896517
Synthetic\s_EM_t_SW\SW_7148_m111.jpg,-0.8443816,7.4300647,2.074454
Synthetic\s_EM_t_SW\SW_9274_m49.jpg,-0.67531747,6.3898444,2.0010514
Synthetic\s_NW_t_EM\EM_10107_m49.jpg,-1.9040962,7.3543286,2.600467
Synthetic\s_NW_t_EM\EM_10122_m141.jpg,-1.7058158,7.555842,2.4900393
Synthetic\s_NW_t_EM\EM_11652_SE_m97.jpg,-2.0693872,7.016381,2.7665312
Synthetic\s_NW_t_EM\EM_1182_m145.jpg,-1.4160745,6.937441,2.461679
Synthetic\s_NW_t_EM\EM_13852_m87.jpg,-1.2496005,7.3051143,1.9788327
Synthetic\s_NW_t_EM\EM_1412_m136.jpg,-1.1039858,7.2172337,2.3725307
Synthetic\s_NW_t_EM\EM_14523_m79.jpg,0.52774733,8.092,1.660719
Synthetic\s_NW_t_EM\EM_14525_m7.jpg,-1.322558,6.58253,1.9395896
Synthetic\s_NW_t_EM\EM_14528_m80.jpg,-0.008647356,7.733799,1.4843289
Synthetic\s_NW_t_EM\EM_14533_m86.jpg,0.35273477,7.7532654,1.9575132
Synthetic\s_NW_t_EM\EM_1612_m94.jpg,-0.82272696,7.516679,2.345429
Synthetic\s_NW_t_EM\EM_1644_m92.jpg,1.3530458,8.368899,0.7635443
Synthetic\s_NW_t_EM\EM_1663_m163.jpg,1.2252672,8.014188,1.352105
Synthetic\s_NW_t_EM\EM_17072_NW_m99.jpg,0.688487,7.765517,1.8677973
Synthetic\s_NW_t_EM\EM_17099_m171.jpg,1.4373907,7.7844977,1.7452335
Synthetic\s_NW_t_EM\EM_17107_m75.jpg,-1.8995216,6.669179,2.4203343
Synthetic\s_NW_t_EM\EM_17140_m36.jpg,0.2561373,7.959372,1.7766984
Synthetic\s_NW_t_EM\EM_17153_m137.jpg,-0.9645168,7.358229,2.606304
Synthetic\s_NW_t_EM\EM_17156_m2.jpg,1.1665348,7.805461,1.7687411
Synthetic\s_NW_t_EM\EM_17161_m0.jpg,0.9341486,8.1024685,1.6730199
Synthetic\s_NW_t_EM\EM_17641_SE_m98.jpg,1.8369027,8.412732,1.3101099
Synthetic\s_NW_t_EM\EM_19584_m44.jpg,0.57281876,8.214629,1.2610519
Synthetic\s_NW_t_EM\EM_19986_m69.jpg,-1.442485,7.3229036,2.3097656
Synthetic\s_NW_t_EM\EM_22169_m6.jpg,1.2110678,7.835201,1.2374978
Synthetic\s_NW_t_EM\EM_22179_m62.jpg,1.3679271,7.848127,1.2389256
Synthetic\s_NW_t_EM\EM_23311_m158.jpg,0.1874665,8.146103,1.592665
Synthetic\s_NW_t_EM\EM_24376_m58.jpg,0.41421363,7.6727657,1.474924
Synthetic\s_NW_t_EM\EM_25789_m60.jpg,-1.3032023,7.142086,2.8616679
Synthetic\s_NW_t_EM\EM_25791_m91.jpg,-0.2584537,7.2903543,1.995152
Synthetic\s_NW_t_EM\EM_25797_m134.jpg,0.9301278,7.330864,1.9837605
Synthetic\s_NW_t_EM\EM_26351_m120.jpg,-0.7229515,7.4963584,2.3036382
Synthetic\s_NW_t_EM\EM_26374_m9.jpg,1.4218751,8.33402,1.1732824
Synthetic\s_NW_t_EM\EM_2735_NW_m96.jpg,-1.4228328,6.6516795,2.8339787
Synthetic\s_NW_t_EM\EM_2783_m43.jpg,-1.9355932,7.0744467,2.7786098
Synthetic\s_NW_t_EM\EM_28820_m67.jpg,0.7461593,7.7729897,2.0901003
Synthetic\s_NW_t_EM\EM_28972_m4.jpg,1.3187543,8.123552,1.580928
Synthetic\s_NW_t_EM\EM_3101_m35.jpg,1.7537394,8.251061,1.4395819
Synthetic\s_NW_t_EM\EM_3133_m39.jpg,0.36066055,8.0897455,1.6359761
Synthetic\s_NW_t_EM\EM_3140_m172.jpg,-0.16626216,7.720311,2.0926702
Synthetic\s_NW_t_EM\EM_3143_m146.jpg,0.3464628,7.872249,1.7144696
Synthetic\s_NW_t_EM\EM_3158_m135.jpg,-0.11351489,7.2101865,2.08498
Synthetic\s_NW_t_EM\EM_34047_m169.jpg,-0.8371292,7.3035026,1.8617289
Synthetic\s_NW_t_EM\EM_34064_m51.jpg,1.3056694,8.249832,0.8869444
Synthetic\s_NW_t_EM\EM_34248_m10.jpg,0.5566553,8.108256,1.4698068
Synthetic\s_NW_t_EM\EM_38311_m118.jpg,-1.4916601,6.9549975,2.9948637
Synthetic\s_NW_t_EM\EM_38323_m170.jpg,1.2457799,8.292175,1.1965282
Synthetic\s_NW_t_EM\EM_38333_m82.jpg,1.5861458,7.9457784,1.1121606
Synthetic\s_NW_t_EM\EM_38705_m14.jpg,1.3263066,8.398538,1.0040809
Synthetic\s_NW_t_EM\EM_39409_m21.jpg,0.5630491,7.866506,1.6735433
Synthetic\s_NW_t_EM\EM_39735_m107.jpg,1.6318755,8.016946,1.3419892
Synthetic\s_NW_t_EM\EM_39767_m26.jpg,1.4957758,7.6301565,1.0783533
Synthetic\s_NW_t_EM\EM_39807_m139.jpg,-1.7962428,7.4237394,2.3862722
Synthetic\s_NW_t_EM\EM_39826_m34.jpg,1.323303,8.3204975,0.87724984
Synthetic\s_NW_t_EM\EM_39836_m20.jpg,1.5240467,8.283292,0.9016879
Synthetic\s_NW_t_EM\EM_39865_m54.jpg,1.4324512,7.985627,1.6846535
Synthetic\s_NW_t_EM\EM_39875_m102.jpg,1.9025602,7.3089995,1.2038082
Synthetic\s_NW_t_EM\EM_39937_m164.jpg,1.4774215,7.7766027,1.4489161
Synthetic\s_NW_t_EM\EM_40149_m8.jpg,1.3573366,8.111204,1.5932806
Synthetic\s_NW_t_EM\EM_40160_m95.jpg,0.03701602,6.883425,0.9754659
Synthetic\s_NW_t_EM\EM_40217_m167.jpg,-1.7958992,7.000202,2.3201003
Synthetic\s_NW_t_EM\EM_40424_m106.jpg,1.0734869,7.8628,1.6984183
Synthetic\s_NW_t_EM\EM_40434_m68.jpg,-1.7654868,7.519203,2.5151367
Synthetic\s_NW_t_EM\EM_40473_m101.jpg,-1.5548875,7.3777647,2.4010246
Synthetic\s_NW_t_EM\EM_40492_m159.jpg,0.80127686,7.8356743,1.0832253
Synthetic\s_NW_t_EM\EM_40510_m1.jpg,-1.8332124,7.0594807,2.8058326
Synthetic\s_NW_t_EM\EM_4058_m3.jpg,1.5479857,8.458723,0.8594084
Synthetic\s_NW_t_EM\EM_43680_m93.jpg,0.8623702,7.9971223,1.5397038
Synthetic\s_NW_t_EM\EM_43693_m132.jpg,-0.3261621,7.6300755,1.96175
Synthetic\s_NW_t_EM\EM_44116_m125.jpg,0.45718032,7.7182827,1.8081324
Synthetic\s_NW_t_EM\EM_44121_m48.jpg,-0.49006245,7.8412676,1.9179481
Synthetic\s_NW_t_EM\EM_44126_m56.jpg,1.5367429,8.374407,1.3843391
Synthetic\s_NW_t_EM\EM_45181_m89.jpg,-0.57592434,7.383816,1.723239
Synthetic\s_NW_t_EM\EM_45189_m50.jpg,-0.5052005,7.642147,2.2733529
Synthetic\s_NW_t_EM\EM_45190_m23.jpg,1.1131427,8.382434,1.0607332
Synthetic\s_NW_t_EM\EM_45193_m113.jpg,-1.6091446,7.026224,2.1396132
Synthetic\s_NW_t_EM\EM_45246_m18.jpg,0.15213189,7.4475656,2.0230858
Synthetic\s_NW_t_EM\EM_4547_m121.jpg,-0.60500985,7.453546,2.3837714
Synthetic\s_NW_t_EM\EM_4586_m30.jpg,0.086939804,7.818685,1.7320175
Synthetic\s_NW_t_EM\EM_46168_m22.jpg,1.5657872,8.401917,1.2343085
Synthetic\s_NW_t_EM\EM_46180_m122.jpg,-0.08112037,7.575067,2.09252
Synthetic\s_NW_t_EM\EM_46225_m70.jpg,0.21661842,7.9671755,1.6353642
Synthetic\s_NW_t_EM\EM_46322_m33.jpg,-1.9146142,7.1580405,2.756832
Synthetic\s_NW_t_EM\EM_46326_m148.jpg,-1.7312672,6.3411655,2.3833342
Synthetic\s_NW_t_EM\EM_46895_m117.jpg,-1.1998531,7.1723027,2.081483
Synthetic\s_NW_t_EM\EM_46961_m78.jpg,1.47263,8.266656,1.5116848
Synthetic\s_NW_t_EM\EM_46991_m90.jpg,1.5037748,7.6360674,1.4171971
Synthetic\s_NW_t_EM\EM_47032_m47.jpg,1.420611,8.337669,0.7562992
Synthetic\s_NW_t_EM\EM_4760_m45.jpg,-1.7087464,6.835969,2.9852395
Synthetic\s_NW_t_EM\EM_4765_m65.jpg,-1.7226323,6.9276915,3.016825
Synthetic\s_NW_t_EM\EM_4786_m115.jpg,-1.5886594,7.0006576,3.125083
Synthetic\s_NW_t_EM\EM_49824_m143.jpg,1.4803289,7.9289775,1.2153586
Synthetic\s_NW_t_EM\EM_5172_m77.jpg,1.3294865,8.070385,1.2460428
Synthetic\s_NW_t_EM\EM_54300_m15.jpg,-0.79374105,7.571177,2.282469
Synthetic\s_NW_t_EM\EM_56078_m42.jpg,1.511084,8.2642,0.813849
Synthetic\s_NW_t_EM\EM_56079_m165.jpg,1.4602543,8.165485,1.1374695
Synthetic\s_NW_t_EM\EM_56117_m85.jpg,1.7709105,8.083097,1.3023822
Synthetic\s_NW_t_EM\EM_56137_m157.jpg,1.1593282,8.251102,1.0862077
Synthetic\s_NW_t_EM\EM_56142_m131.jpg,1.474508,7.609282,1.6224452
Synthetic\s_NW_t_EM\EM_56143_m76.jpg,1.1530356,7.89678,1.4897873
Synthetic\s_NW_t_EM\EM_57438_m40.jpg,1.1509043,8.280161,0.91887456
Synthetic\s_NW_t_EM\EM_57448_m38.jpg,-0.89588004,7.4661965,2.4343374
Synthetic\s_NW_t_EM\EM_58069_m108.jpg,0.13309278,7.725784,1.8473743
Synthetic\s_NW_t_EM\EM_58098_m156.jpg,1.6967177,8.284704,1.1065619
Synthetic\s_NW_t_EM\EM_58134_m53.jpg,0.54557884,7.732532,1.7435367
Synthetic\s_NW_t_EM\EM_58916_m103.jpg,-1.1836401,7.3159623,2.6395187
Synthetic\s_NW_t_EM\EM_58965_m19.jpg,1.4473,7.651783,1.4301062
Synthetic\s_NW_t_EM\EM_59832_m28.jpg,-1.9935778,7.168793,2.6912587
Synthetic\s_NW_t_EM\EM_59846_m46.jpg,-0.86104524,7.5905547,2.3844244
Synthetic\s_NW_t_EM\EM_59869_m12.jpg,1.0988141,7.848681,1.1571732
Synthetic\s_NW_t_EM\EM_59901_m152.jpg,-0.7501479,7.623441,2.3672466
Synthetic\s_NW_t_EM\EM_60217_m74.jpg,1.5988532,8.245921,1.5901957
Synthetic\s_NW_t_EM\EM_60371_m27.jpg,-1.702912,7.097542,3.0402403
Synthetic\s_NW_t_EM\EM_6066_m29.jpg,-1.5769932,6.638452,2.915546
Synthetic\s_NW_t_EM\EM_6099_m25.jpg,0.04040763,6.6888447,2.060065
Synthetic\s_NW_t_EM\EM_61645_m151.jpg,1.5316734,8.230444,1.422801
Synthetic\s_NW_t_EM\EM_61670_m112.jpg,1.4836059,8.235244,1.1539382
Synthetic\s_NW_t_EM\EM_61674_m133.jpg,1.6384326,8.132986,1.5569844
Synthetic\s_NW_t_EM\EM_61677_m105.jpg,-0.12655194,7.436095,2.2003515
Synthetic\s_NW_t_EM\EM_61998_m81.jpg,-1.2506938,7.1564827,1.9500239
Synthetic\s_NW_t_EM\EM_62023_m124.jpg,1.531688,8.187419,0.78303397
Synthetic\s_NW_t_EM\EM_62024_m130.jpg,-1.0093476,6.948774,2.2255344
Synthetic\s_NW_t_EM\EM_62163_m83.jpg,0.36,8.006412,1.7178588
Synthetic\s_NW_t_EM\EM_62164_m55.jpg,-1.4883454,6.5493,2.6338317
Synthetic\s_NW_t_EM\EM_62685_m32.jpg,-1.5871979,7.480298,2.4112844
Synthetic\s_NW_t_EM\EM_63236_m142.jpg,-1.0238278,7.371501,2.568235
Synthetic\s_NW_t_EM\EM_63237_m155.jpg,1.4332092,8.3795805,1.4533424
Synthetic\s_NW_t_EM\EM_63251_m52.jpg,0.70574635,7.998289,1.7281126
Synthetic\s_NW_t_EM\EM_63682_m61.jpg,0.35714716,7.9947753,1.7259202
Synthetic\s_NW_t_EM\EM_63699_m73.jpg,-0.22874182,7.6744514,2.1805942
Synthetic\s_NW_t_EM\EM_63768_m16.jpg,0.86519337,7.3635564,1.9132965
